id,y
2998,1
2999,1
3000,1
3001,2
3002,2
3003,1
3004,0
3005,2
3006,0
3007,1
3008,1
3009,1
3010,0
3011,1
3012,0
3013,1
3014,0
3015,0
3016,2
3017,1
3018,2
3019,1
3020,1
3021,2
3022,1
3023,2
3024,1
3025,1
3026,1
3027,2
3028,1
3029,0
3030,0
3031,0
3032,1
3033,1
3034,1
3035,1
3036,1
3037,1
3038,1
3039,2
3040,1
3041,1
3042,1
3043,0
3044,0
3045,1
3046,1
3047,1
3048,1
3049,1
3050,0
3051,1
3052,0
3053,0
3054,1
3055,1
3056,1
3057,1
3058,1
3059,2
3060,1
3061,0
3062,1
3063,0
3064,1
3065,0
3066,1
3067,2
3068,2
3069,1
3070,2
3071,2
3072,1
3073,1
3074,1
3075,1
3076,2
3077,1
3078,1
3079,1
3080,0
3081,1
3082,1
3083,1
3084,1
3085,2
3086,2
3087,0
3088,2
3089,2
3090,0
3091,2
3092,0
3093,2
3094,1
3095,1
3096,2
3097,2
3098,0
3099,1
3100,1
3101,1
3102,0
3103,0
3104,1
3105,1
3106,1
3107,0
3108,0
3109,1
3110,1
3111,1
3112,1
3113,1
3114,2
3115,1
3116,1
3117,1
3118,0
3119,0
3120,0
3121,2
3122,1
3123,0
3124,1
3125,2
3126,2
3127,2
3128,1
3129,1
3130,1
3131,2
3132,2
3133,1
3134,2
3135,0
3136,1
3137,1
3138,1
3139,1
3140,1
3141,0
3142,1
3143,0
3144,1
3145,1
3146,2
3147,1
3148,2
3149,1
3150,0
3151,1
3152,1
3153,2
3154,0
3155,0
3156,1
3157,1
3158,1
3159,1
3160,2
3161,1
3162,1
3163,2
3164,0
3165,2
3166,2
3167,1
3168,1
3169,2
3170,0
3171,1
3172,1
3173,1
3174,2
3175,1
3176,0
3177,1
3178,2
3179,1
3180,1
3181,1
3182,1
3183,1
3184,2
3185,1
3186,2
3187,1
3188,1
3189,2
3190,0
3191,1
3192,2
3193,1
3194,2
3195,1
3196,1
3197,1
3198,1
3199,1
3200,1
3201,1
3202,2
3203,0
3204,2
3205,2
3206,2
3207,2
3208,0
3209,1
3210,1
3211,1
3212,1
3213,2
3214,1
3215,1
3216,1
3217,1
3218,2
3219,1
3220,1
3221,1
3222,1
3223,1
3224,1
3225,1
3226,1
3227,0
3228,1
3229,1
3230,2
3231,1
3232,1
3233,2
3234,1
3235,2
3236,1
3237,1
3238,1
3239,2
3240,1
3241,2
3242,1
3243,1
3244,2
3245,1
3246,1
3247,1
3248,1
3249,1
3250,2
3251,1
3252,1
3253,0
3254,1
3255,1
3256,0
3257,1
3258,1
3259,1
3260,1
3261,1
3262,2
3263,2
3264,1
3265,0
3266,2
3267,0
3268,1
3269,1
3270,1
3271,1
3272,1
3273,1
3274,1
3275,1
3276,1
3277,1
3278,1
3279,2
3280,1
3281,1
3282,0
3283,1
3284,1
3285,2
3286,1
3287,2
3288,2
3289,1
3290,1
3291,1
3292,1
3293,1
3294,1
3295,2
3296,0
3297,0
3298,1
3299,1
3300,0
3301,1
3302,1
3303,1
3304,1
3305,0
3306,1
3307,1
3308,2
3309,1
3310,1
3311,0
3312,2
3313,1
3314,0
3315,1
3316,1
3317,1
3318,2
3319,0
3320,1
3321,0
3322,0
3323,1
3324,1
3325,1
3326,1
3327,0
3328,1
3329,1
3330,1
3331,0
3332,1
3333,1
3334,0
3335,0
3336,1
3337,1
3338,1
3339,0
3340,1
3341,1
3342,0
3343,2
3344,1
3345,2
3346,1
3347,1
3348,2
3349,1
3350,2
3351,2
3352,2
3353,1
3354,1
3355,1
3356,2
3357,0
3358,1
3359,1
3360,1
3361,2
3362,0
3363,0
3364,1
3365,1
3366,1
3367,2
3368,0
3369,1
3370,1
3371,2
3372,2
3373,1
3374,1
3375,1
3376,1
3377,0
3378,1
3379,2
3380,0
3381,0
3382,0
3383,1
3384,2
3385,2
3386,1
3387,1
3388,1
3389,1
3390,0
3391,1
3392,1
3393,1
3394,1
3395,2
3396,1
3397,0
3398,1
3399,1
3400,2
3401,1
3402,0
3403,1
3404,1
3405,1
3406,1
3407,2
3408,1
3409,1
3410,1
3411,1
3412,1
3413,1
3414,1
3415,1
3416,0
3417,0
3418,2
3419,2
3420,1
3421,0
3422,1
3423,1
3424,1
3425,1
3426,0
3427,2
3428,2
3429,1
3430,1
3431,1
3432,0
3433,1
3434,0
3435,0
3436,1
3437,1
3438,1
3439,1
3440,1
3441,2
3442,2
3443,1
3444,2
3445,1
3446,1
3447,1
3448,1
3449,1
3450,1
3451,1
3452,0
3453,2
3454,2
3455,1
3456,1
3457,2
3458,2
3459,1
3460,1
3461,0
3462,0
3463,2
3464,2
3465,1
3466,0
3467,0
3468,2
3469,1
3470,2
3471,1
3472,1
3473,1
3474,1
3475,1
3476,1
3477,1
3478,1
3479,1
3480,1
3481,1
3482,2
3483,0
3484,0
3485,0
3486,0
3487,0
3488,1
3489,0
3490,1
3491,1
3492,1
3493,1
3494,1
3495,1
3496,2
3497,1
3498,2
3499,2
3500,2
3501,1
3502,0
3503,2
3504,0
3505,1
3506,0
3507,1
3508,1
3509,0
3510,2
3511,0
3512,1
3513,0
3514,1
3515,1
3516,0
3517,1
3518,1
3519,0
3520,1
3521,1
3522,1
3523,1
3524,1
3525,1
3526,1
3527,1
3528,2
3529,2
3530,1
3531,0
3532,0
3533,0
3534,1
3535,0
3536,1
3537,1
3538,1
3539,1
3540,0
3541,2
3542,1
3543,1
3544,1
3545,1
3546,1
3547,1
3548,0
3549,0
3550,0
3551,1
3552,2
3553,1
3554,0
3555,0
3556,0
3557,1
3558,0
3559,1
3560,2
3561,1
3562,0
3563,0
3564,1
3565,2
3566,0
3567,1
3568,1
3569,0
3570,0
3571,1
3572,1
3573,1
3574,0
3575,1
3576,2
3577,1
3578,0
3579,1
3580,2
3581,0
3582,1
3583,0
3584,1
3585,1
3586,1
3587,1
3588,2
3589,1
3590,0
3591,2
3592,1
3593,1
3594,0
3595,1
3596,1
3597,0
3598,1
3599,0
3600,1
3601,1
3602,1
3603,1
3604,1
3605,1
3606,1
3607,1
3608,1
3609,1
3610,1
3611,0
3612,0
3613,1
3614,0
3615,2
3616,1
3617,2
3618,1
3619,1
3620,2
3621,1
3622,0
3623,1
3624,0
3625,1
3626,0
3627,1
3628,1
3629,1
3630,2
3631,1
3632,2
3633,1
3634,1
3635,1
3636,0
3637,1
3638,1
3639,2
3640,0
3641,1
3642,1
3643,2
3644,0
3645,1
3646,0
3647,1
3648,1
3649,1
3650,0
3651,1
3652,1
3653,2
3654,2
3655,1
3656,0
3657,1
3658,1
3659,1
3660,1
3661,2
3662,1
3663,1
3664,1
3665,1
3666,1
3667,2
3668,0
3669,2
3670,1
3671,1
3672,1
3673,1
3674,1
3675,2
3676,0
3677,2
3678,0
3679,0
3680,1
3681,1
3682,1
3683,1
3684,0
3685,1
3686,2
3687,1
3688,1
3689,1
3690,0
3691,1
3692,2
3693,0
3694,0
3695,2
3696,1
3697,0
3698,1
3699,0
3700,0
3701,1
3702,1
3703,1
3704,2
3705,0
3706,2
3707,0
3708,2
3709,2
3710,1
3711,2
3712,0
3713,1
3714,2
3715,1
3716,0
3717,2
3718,2
3719,1
3720,0
3721,2
3722,1
3723,1
3724,1
3725,1
3726,1
3727,2
3728,1
3729,2
3730,0
3731,0
3732,0
3733,1
3734,1
3735,1
3736,2
3737,2
3738,1
3739,1
3740,2
3741,1
3742,1
3743,1
3744,1
3745,0
3746,1
3747,1
3748,1
3749,2
3750,2
3751,1
3752,0
3753,1
3754,1
3755,0
3756,1
3757,1
3758,1
3759,1
3760,0
3761,2
3762,1
3763,1
3764,1
3765,0
3766,1
3767,0
3768,0
3769,2
3770,2
3771,0
3772,2
3773,1
3774,1
3775,1
3776,1
3777,0
3778,2
3779,2
3780,2
3781,0
3782,1
3783,1
3784,2
3785,1
3786,0
3787,1
3788,1
3789,2
3790,1
3791,1
3792,2
3793,1
3794,1
3795,1
3796,2
3797,1
3798,1
3799,0
3800,0
3801,2
3802,0
3803,2
3804,1
3805,1
3806,1
3807,1
3808,0
3809,1
3810,0
3811,1
3812,1
3813,1
3814,0
3815,1
3816,1
3817,1
3818,1
3819,1
3820,1
3821,1
3822,1
3823,1
3824,1
3825,0
3826,0
3827,1
3828,2
3829,1
3830,2
3831,2
3832,1
3833,1
3834,1
3835,1
3836,1
3837,1
3838,0
3839,1
3840,1
3841,0
3842,1
3843,1
3844,1
3845,0
3846,1
3847,2
3848,0
3849,2
3850,2
3851,2
3852,2
3853,1
3854,2
3855,0
3856,0
3857,1
3858,1
3859,1
3860,2
3861,2
3862,0
3863,1
3864,1
3865,1
3866,2
3867,0
3868,0
3869,0
3870,0
3871,1
3872,0
3873,2
3874,1
3875,1
3876,1
3877,1
3878,1
3879,1
3880,2
3881,0
3882,2
3883,2
3884,2
3885,2
3886,1
3887,2
3888,0
3889,1
3890,1
3891,1
3892,1
3893,0
3894,1
3895,0
3896,0
3897,1
3898,1
3899,1
3900,1
3901,2
3902,2
3903,1
3904,1
3905,1
3906,1
3907,2
3908,0
3909,0
3910,1
3911,1
3912,2
3913,1
3914,1
3915,1
3916,2
3917,0
3918,1
3919,1
3920,1
3921,2
3922,1
3923,1
3924,1
3925,1
3926,0
3927,1
3928,1
3929,0
3930,0
3931,1
3932,1
3933,1
3934,2
3935,2
3936,1
3937,2
3938,1
3939,1
3940,1
3941,1
3942,1
3943,1
3944,1
3945,0
3946,1
3947,1
3948,1
3949,1
3950,0
3951,1
3952,1
3953,0
3954,1
3955,1
3956,0
3957,1
3958,1
3959,2
3960,2
3961,0
3962,1
3963,1
3964,2
3965,0
3966,0
3967,0
3968,2
3969,2
3970,1
3971,0
3972,1
3973,2
3974,1
3975,1
3976,1
3977,2
3978,1
3979,1
3980,1
3981,0
3982,1
3983,2
3984,1
3985,1
3986,1
3987,1
3988,1
3989,1
3990,1
3991,1
3992,0
3993,2
3994,1
3995,1
3996,1
3997,1
3998,1
3999,0
4000,0
4001,0
4002,1
4003,1
4004,1
4005,0
4006,1
4007,1
4008,0
4009,1
4010,1
4011,0
4012,0
4013,1
4014,0
4015,1
4016,1
4017,1
4018,0
4019,0
4020,2
4021,1
4022,0
4023,2
4024,1
4025,1
4026,1
4027,1
4028,2
4029,2
4030,1
4031,1
4032,2
4033,0
4034,1
4035,2
4036,1
4037,1
4038,1
4039,0
4040,0
4041,2
4042,1
4043,1
4044,2
4045,0
4046,1
4047,1
4048,1
4049,2
4050,1
4051,2
4052,1
4053,2
4054,0
4055,1
4056,0
4057,2
4058,2
4059,2
4060,1
4061,1
4062,1
4063,0
4064,1
4065,0
4066,1
4067,0
4068,1
4069,1
4070,1
4071,2
4072,1
4073,1
4074,0
4075,1
4076,1
4077,0
4078,1
4079,1
4080,1
4081,0
4082,1
4083,1
4084,1
4085,1
4086,0
4087,2
4088,1
4089,0
4090,1
4091,0
4092,2
4093,1
4094,1
4095,1
4096,1
4097,1
4098,0
4099,1
